MET2013_chr,pop_total.1,Agriculture,Architecture,"Area, Ethnic, and Civilization Studies",Biology and Life Sciences,Business,Communication Technologies,Communications,Computer and Information Sciences,Construction Services,Cosmetology Services and Culinary Arts,Criminal Justice and Fire Protection,Education Administration and Teaching,Electrical and Mechanic Repairs and Technologies,Engineering,Engineering Technologies,"English Language, Literature, and Composition",Environment and Natural Resources,Family and Consumer Sciences,Fine Arts,History,Interdisciplinary and Multi-Disciplinary Studies (General),Law,Liberal Arts and Humanities,Library Science,Linguistics and Foreign Languages,Mathematics and Statistics,Medical and Health Sciences and Services,Military Technologies,N/A,"Nuclear, Industrial Radiology, and Biological Technologies",Philosophy and Religious Studies,"Physical Fitness, Parks, Recreation, and Leisure",Physical Sciences,Psychology,"Public Affairs, Policy, and Social Work",Social Sciences,Theology and Religious Vocations,Transportation Sciences and Technologies
"Reno, NV",439090.75,#N/A,#N/A,#N/A,1.351394005726077,1.90674826748697,#N/A,#N/A,#N/A,#N/A,#N/A,0.7676470073172019,0.7905750372585271,#N/A,0.889057117778621,#N/A,#N/A,#N/A,#N/A,0.4459911773630229,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1945715780556077,#N/A,62.749543091742076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.7373212771270767,#N/A,#N/A
"Richmond, VA",1222076.125,#N/A,#N/A,#N/A,1.2928515703687955,2.3287172516683348,#N/A,0.9238524041679301,0.5570406340945199,#N/A,#N/A,0.6724417023846648,1.0606241105562286,#N/A,1.3754667034038166,#N/A,0.6342894363041811,0.11666992649428949,#N/A,1.2537760426730316,0.4678424900649056,0.19671659183178072,#N/A,#N/A,#N/A,0.20569819727546518,0.2409286557804966,0.9894920365323623,#N/A,53.56789687434545,#N/A,#N/A,#N/A,0.5228080858280549,1.4686694982066684,0.33881243244036013,1.7164359454733575,#N/A,#N/A
"Riverside-San Bernardino-Ontario, CA",4415533.125,#N/A,#N/A,#N/A,0.8153674378044431,1.447487007937915,#N/A,0.37194034989890834,0.2365342310573638,#N/A,#N/A,0.25267308858145154,0.32150843817850605,#N/A,0.3631707091750729,#N/A,0.21789864659609984,#N/A,#N/A,0.4126981710185628,0.14749679411393934,0.12124665249942346,#N/A,0.2096115522979448,#N/A,0.0695214707822235,0.17246343820422697,0.7451714774002608,#N/A,68.88649112723371,#N/A,0.06466591453029397,0.17786575728819715,0.21181415672828205,0.7414047149374952,#N/A,0.7499779096882987,#N/A,#N/A
"Roanoke, VA",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Rochester, NY",1100592.375,0.11036335910082207,#N/A,#N/A,1.4181587970162768,3.0347838709768817,#N/A,0.8795660654489295,0.563282093564655,#N/A,#N/A,0.35598934580787533,1.5340219204276488,#N/A,1.1217013229828376,#N/A,0.533002745493121,#N/A,#N/A,1.4142372411363966,0.2855543206656642,#N/A,#N/A,#N/A,#N/A,#N/A,0.26807727054870345,1.2046850474120048,#N/A,54.34110758362581,#N/A,#N/A,0.1872897534099793,0.693964257817159,1.527582072314329,#N/A,0.8201482197108407,#N/A,#N/A
"Rockford, IL",343735.5,#N/A,#N/A,#N/A,#N/A,1.0472729060443893,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8236417056724442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2813146782262024,#N/A,52.176424884760536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Rocky Mount, NC",149631,#N/A,#N/A,#N/A,#N/A,1.4005492707298768,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.54943641717037,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Sacramento--Roseville--Arden-Arcade, CA",2235458.625,0.27902334543367413,#N/A,0.09549516201236717,1.4772599745848318,1.528116979794925,#N/A,0.5881860729859697,#N/A,#N/A,#N/A,0.39041573219577663,0.28544129925825285,#N/A,0.8930763755503542,#N/A,0.3116992671560458,0.17320751188598918,0.3807806873423868,0.618325212302504,0.21060369293674924,#N/A,#N/A,0.23116526084763722,#N/A,0.1544677740594253,0.20133107238271655,0.6336670337294688,#N/A,59.32301100163285,#N/A,#N/A,0.3107101720852678,0.3159684274896905,1.0141732024904409,#N/A,1.554861777648854,0.10828617826023246,#N/A
"Saginaw, MI",195741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.92383666597197,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Salinas, CA",486757.75,#N/A,#N/A,#N/A,0.4879828792809714,1.020828724817597,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.0597625909955,#N/A,#N/A,#N/A,#N/A,0.6453066076708776,#N/A,0.8878880891827765,#N/A,#N/A
"Salisbury, MD-DE",388859.125,#N/A,#N/A,#N/A,#N/A,2.0168853828471853,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.20948106922081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Salt Lake City, UT",1171841.75,#N/A,#N/A,#N/A,0.8791529066104038,1.6406863054004972,#N/A,0.6328798070742978,0.3995181376312583,#N/A,#N/A,#N/A,0.8972978516718246,#N/A,0.9303512152178164,#N/A,0.3777331812762964,#N/A,#N/A,0.6543718432713663,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.22512989827693097,1.195452994110808,#N/A,65.47054218995461,#N/A,#N/A,0.48932869725463274,0.2969900901706333,0.5533972776463313,#N/A,1.140464997513563,#N/A,#N/A
"San Angelo, TX",115925.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.21277481623326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"San Antonio-New Braunfels, TX",2297852.875,0.15430008612536802,#N/A,#N/A,1.089089216559473,2.1219193254681827,#N/A,0.7515839837861821,0.4294427109773149,#N/A,#N/A,0.37867510686113487,0.6024121855316735,#N/A,0.8332448392790589,#N/A,0.33780061671406875,#N/A,#N/A,0.37943459091540643,#N/A,0.21268590370518628,#N/A,#N/A,#N/A,#N/A,0.2217305104133474,0.8316166100255911,#N/A,63.63112359022198,#N/A,#N/A,0.3331808622610051,0.34104948880540426,0.6738707076031419,#N/A,0.7068604765508476,#N/A,#N/A
"San Diego-Carlsbad, CA",3231289.25,#N/A,#N/A,#N/A,1.5407078645904124,2.7094607790293828,#N/A,0.9603257531366376,0.4631458575132295,#N/A,#N/A,0.3032891040543639,0.45038960866327327,#N/A,1.5947582593303458,#N/A,0.4264175512303048,#N/A,0.24356146506187085,0.8803008229586666,0.2575520777029727,0.32122872422941606,#N/A,0.40918979848176745,#N/A,0.13989066857807958,0.2000713929431331,0.8564289260439192,#N/A,67.77238136992669,#N/A,0.08433018641874075,0.4515225065991377,0.5717638803338954,1.2910209254252392,0.13890337486636684,1.7825095290267217,#N/A,#N/A
"San Francisco-Oakland-Hayward, CA",4545894.625,0.0930826894158471,0.19637373035140526,0.20455466868632508,1.6982129062867406,3.6010816100088547,0.09052293016216549,1.221862601985839,1.3635980342151544,#N/A,#N/A,0.23993643255320748,0.34060277351004764,#N/A,2.2129720040605574,#N/A,0.641437529825488,0.3193420760607055,0.1751147343713925,1.515504156484433,0.4448033831237154,0.4165251378612808,#N/A,0.35548173777916475,#N/A,0.30176670902212843,0.38717593614772267,0.9581628147533638,#N/A,43.58698642985821,#N/A,0.2067012578718606,0.3057057495247965,0.5694745530161097,1.3601380285906122,0.13444575338233733,2.704060504435709,#N/A,#N/A
"San Jose-Sunnyvale-Santa Clara, CA",1870363,#N/A,#N/A,#N/A,1.8022700080751952,3.5239487276399983,#N/A,0.8510782289526042,2.8984869006884626,#N/A,#N/A,0.22962184528368268,0.515461950626171,#N/A,4.908705655053856,#N/A,0.4563515408025069,0.23533591216046681,0.29774044073183165,0.7558475962515655,0.22557396288776294,0.21512969495394138,#N/A,#N/A,#N/A,0.14942389030241246,0.41459111153267364,0.8844092863204915,#N/A,43.5991788990588,#N/A,#N/A,0.2864865026320833,0.7695247225589393,1.149353821818551,#N/A,2.2857362524038196,#N/A,#N/A
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",277840,#N/A,#N/A,#N/A,1.3662008995041526,1.6019498111383175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.574409852647529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80.91704958588026,#N/A,#N/A,1.2973358742749919,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Santa Cruz-Watsonville, CA",270002.375,#N/A,#N/A,#N/A,1.9511254210189712,1.7234895613682923,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.783934926014882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71.55647423725969,#N/A,#N/A,#N/A,#N/A,2.397081206074403,#N/A,2.648423942926567,#N/A,#N/A
"Santa Fe, NM",151799,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.184763897567585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Santa Maria-Santa Barbara, CA",436980.5,#N/A,#N/A,#N/A,1.319727265894129,1.9709614265535196,#N/A,1.1667832843193546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.4333133700013354,#N/A,#N/A,#N/A,#N/A,1.1787595893687557,0.5289430578363441,#N/A,#N/A,#N/A,#N/A,#N/A,0.5606955149796244,#N/A,#N/A,77.96595924501183,#N/A,#N/A,#N/A,1.3010825283332048,1.360778648763564,#N/A,2.340338894059699,#N/A,#N/A
"Santa Rosa, CA",496143.875,#N/A,#N/A,#N/A,0.6593248592677976,0.8411828591454137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2988988026123569,#N/A,#N/A,#N/A,#N/A,#N/A,53.55444297157,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.097892296334189,#N/A,#N/A
"Scranton--Wilkes-Barre--Hazleton, PA",529386.375,#N/A,#N/A,#N/A,0.7764605744240926,2.2059797995842114,#N/A,0.7716558322865268,0.3777844657324705,#N/A,#N/A,#N/A,1.909260047492227,#N/A,0.5235660342375635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.156089346950373,#N/A,48.63484270103913,#N/A,#N/A,#N/A,#N/A,0.7265317981024866,#N/A,0.7065070833208204,#N/A,#N/A
"Seattle-Tacoma-Bellevue, WA",3647999.625,0.07856191576588131,0.1429393727938226,0.19950733960745048,1.3539714589840361,2.914743754073098,#N/A,1.0522953890473619,1.7232480376374404,#N/A,#N/A,0.2088186877488035,0.7100555425291137,#N/A,1.8436345691747453,0.06912578308052197,0.5780561884706437,0.32459164767963816,0.13584027624617145,1.1702750219750924,0.3760795525729845,0.37975137188244995,#N/A,0.19649018454686876,#N/A,0.260090719216487,0.405151312750126,1.08240911241277,#N/A,50.247839861837875,#N/A,0.24611958078673224,0.2652081448293387,0.5066111087090955,1.1515683862056652,0.16065374141337074,1.927384335228023,#N/A,#N/A
"Sebastian-Vero Beach, FL",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Sheboygan, WI",114872.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.55133184834011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Shreveport-Bossier City, LA",416907,#N/A,#N/A,#N/A,0.8881267934112469,1.781504828069691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9931416138452146,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.43830344849457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Spartanburg, SC",293968.25,#N/A,#N/A,#N/A,#N/A,1.9021881946851655,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8012264397056872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9012124700478593,#N/A,58.65420356359687,#N/A,#N/A,#N/A,#N/A,0.9876772342238028,#N/A,#N/A,#N/A,#N/A
"Spokane-Spokane Valley, WA",564422.875,#N/A,#N/A,#N/A,0.7516304414901671,1.6956326598445643,#N/A,0.9105833312434595,#N/A,#N/A,#N/A,#N/A,0.9699770641651349,#N/A,#N/A,#N/A,0.35198442773013555,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.238283913357266,#N/A,62.26176948067139,#N/A,#N/A,#N/A,#N/A,0.5929203043500774,#N/A,1.0043755919213422,#N/A,#N/A
"Springfield, IL",209061.25,#N/A,#N/A,#N/A,2.0703255182326674,2.9876824138696563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5631950443059113,#N/A,46.02289336896736,#N/A,#N/A,#N/A,#N/A,1.5764286320159768,#N/A,#N/A,#N/A,#N/A
"Springfield, MA",583508.25,#N/A,#N/A,#N/A,1.0135809642239355,2.1594984689261234,#N/A,0.6965868026048586,#N/A,#N/A,#N/A,0.5937609775713999,0.7558905608586904,#N/A,0.7153267399719824,#N/A,#N/A,#N/A,#N/A,0.7346035192819815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.576655411814158,#N/A,59.4001642092967,#N/A,#N/A,0.36974960304854687,#N/A,1.1041026391517321,#N/A,0.7493106090755123,#N/A,#N/A
"Springfield, MO",402832.25,#N/A,#N/A,#N/A,#N/A,3.4395335804427747,#N/A,0.831606482014949,#N/A,#N/A,#N/A,#N/A,1.871718591232411,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.432747558564319,#N/A,67.05276938713162,#N/A,#N/A,#N/A,#N/A,1.095783927772117,#N/A,0.8834912639418782,#N/A,#N/A
"Springfield, OH",135294.875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.25299206272464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"St. Cloud, MN",189440,0.27449324324324326,#N/A,#N/A,4.069890202702703,8.614864864864865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0088682432432434,#N/A,2.5232263513513513,#N/A,#N/A,#N/A,#N/A,0.4486908783783784,0.9237753378378378,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.891047297297297,#N/A,64.453125,#N/A,#N/A,#N/A,#N/A,0.8973817567567568,#N/A,#N/A,#N/A,0.40118243243243246
"St. George, UT",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"St. Joseph, MO-KS",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"St. Louis, MO-IL",2808956.625,0.15723817177434068,#N/A,#N/A,1.1377334407515234,2.6949117865786114,#N/A,0.7965925041296281,0.43124931691956725,#N/A,#N/A,0.37611374206458975,1.1833589232034913,#N/A,0.8762661152350762,#N/A,0.24352586232859857,0.10897334721017601,0.11068526176511684,0.6660935545598929,0.2332850307877972,#N/A,#N/A,#N/A,#N/A,#N/A,0.12647283414670113,1.5519890161532697,#N/A,51.8850320961716,#N/A,0.1007025226135667,0.4118915225742796,0.5017113703050249,0.7554506695870127,0.16298082151445242,0.876253156976762,#N/A,#N/A
"State College, PA",157923,#N/A,#N/A,#N/A,2.6188522633868683,3.0785729084278084,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.9295133609767587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.8077364398898,#N/A,#N/A,#N/A,4.069076844926577,#N/A,#N/A,#N/A,#N/A,#N/A
"Stockton-Lodi, CA",714100.75,#N/A,#N/A,#N/A,0.7224806091515646,0.9600451119961176,#N/A,#N/A,#N/A,#N/A,#N/A,0.3986198610705002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2591921979959522,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8894385295703853,#N/A,64.61651712454044,#N/A,#N/A,#N/A,#N/A,0.7046025961169045,#N/A,0.7434735575001967,#N/A,#N/A
"Sumter, SC",107444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.22675998659767,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Syracuse, NY",663529.875,#N/A,#N/A,#N/A,1.2451805176036939,2.5957653533008544,#N/A,0.9138123596921588,0.5725963055277965,#N/A,#N/A,0.4614760721802355,1.3205828824589976,#N/A,1.4163989730871591,#N/A,0.689477312760028,0.5104751615012623,#N/A,0.813296035953717,0.47884383334206193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.099427962316628,#N/A,55.16013405324017,#N/A,#N/A,0.49685253231395443,0.3570374732116726,1.3753196789417634,#N/A,1.5388339466133032,#N/A,#N/A
"Tallahassee, FL",322377,0.3039919100928416,#N/A,#N/A,3.8309184588230547,8.220189405571737,#N/A,1.6812613803093892,0.20783120383898354,#N/A,#N/A,2.708009566439293,0.7475719421670901,#N/A,3.1453856819810344,#N/A,2.1620649115786796,#N/A,1.0453599357274246,2.4629548634052676,0.28848211876157415,1.3431479292877593,#N/A,#N/A,#N/A,#N/A,0.21093316210523702,2.8010683144268977,#N/A,89.51941360580935,#N/A,0.28538016049532067,0.7878973996283853,1.2500891813001547,1.5013478008666872,#N/A,4.041851620928292,0.6017799036531762,#N/A
"Tampa-St. Petersburg-Clearwater, FL",2917768.75,#N/A,#N/A,#N/A,0.9536745610470377,2.441877755996261,#N/A,0.6085813324330953,0.27340699247469424,#N/A,#N/A,0.24007958735030122,0.7544512268183797,#N/A,0.4626409750331164,#N/A,0.3051248407829373,#N/A,#N/A,0.3232455102605859,0.12679246923093143,0.16464742229762253,#N/A,0.11542773891216908,#N/A,#N/A,#N/A,1.1053204859460435,#N/A,50.380037607285686,#N/A,#N/A,0.16160398571265897,0.32312416005898503,0.8092283269809543,0.13954210554492325,1.0801210593630584,#N/A,#N/A
"Terre Haute, IN",150601,1.0292096334021688,#N/A,#N/A,0.4847245370216665,1.268251870837511,#N/A,2.2775413177867345,0.8632080796276254,#N/A,#N/A,#N/A,1.7330562214062324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.7436869609099541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.3545726788002737,#N/A,66.74590474166838,#N/A,#N/A,0.9096885146844974,#N/A,#N/A,#N/A,0.5046447234746118,#N/A,#N/A
"Toledo, OH",637944.25,#N/A,#N/A,#N/A,1.4502206219092757,2.80574179277504,#N/A,0.9557501046806876,#N/A,#N/A,#N/A,#N/A,1.695770868702303,#N/A,0.9667420524650806,#N/A,#N/A,#N/A,#N/A,0.5481384991139331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.8983457705751459,#N/A,62.19323953963334,#N/A,#N/A,#N/A,0.5044408467736232,0.7008515240603613,#N/A,0.6096785140886078,#N/A,#N/A
"Topeka, KS",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Trenton, NJ",370098,#N/A,#N/A,#N/A,#N/A,3.3923426604544384,#N/A,1.2814065761862712,#N/A,#N/A,#N/A,#N/A,1.541464049800863,#N/A,1.6617742909408006,#N/A,#N/A,#N/A,#N/A,1.4902856767834967,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.6435008370381,#N/A,#N/A,#N/A,0.9566171287726988,1.4321932239206623,#N/A,1.9154848792739454,#N/A,#N/A
"Tucson, AZ",1001397.125,#N/A,#N/A,#N/A,1.2509352410269932,1.3499229442951397,#N/A,#N/A,0.4655198053163918,#N/A,#N/A,#N/A,0.7749319811663117,#N/A,1.2166169091131214,#N/A,0.46854918919728095,0.12812182151494986,0.18527476338519883,0.6287241379457168,#N/A,#N/A,#N/A,#N/A,#N/A,0.3252282460339027,#N/A,0.848833896647257,#N/A,69.68111252953689,#N/A,#N/A,#N/A,0.42099777816534617,0.5296618414449881,#N/A,1.3965331950696542,#N/A,#N/A
"Tuscaloosa, AL",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Tyler, TX",218987.5,#N/A,#N/A,#N/A,#N/A,2.8849074706192996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62.424487187311975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Urban Honolulu, HI",981292.5,#N/A,#N/A,#N/A,1.0020623386335006,2.563375242555891,#N/A,0.5618513734359252,0.3699059743276873,#N/A,#N/A,#N/A,0.7572046719683794,#N/A,1.2663288804005512,#N/A,0.43326281851558407,#N/A,#N/A,#N/A,#N/A,0.17886965133257904,#N/A,#N/A,#N/A,#N/A,#N/A,1.1620114912294859,#N/A,67.47864382437336,#N/A,#N/A,0.4371690830488823,#N/A,1.152546109707927,#N/A,1.2048856885430554,#N/A,#N/A
"Utica-Rome, NY",282164,#N/A,#N/A,#N/A,0.5399198687001984,1.7840785386190314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.5045928518813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0424615339780396,#N/A,#N/A
"Valdosta, GA",129481,#N/A,#N/A,#N/A,1.8535538032607102,3.0197480711455738,#N/A,0.9499463241711139,#N/A,#N/A,#N/A,1.876723225801469,3.29778114163468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.123863732902897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.41373637831033,#N/A,#N/A,#N/A,#N/A,2.556359620330396,#N/A,1.0040083100995514,#N/A,#N/A
"Vallejo-Fairfield, CA",428521.5,#N/A,#N/A,#N/A,0.8896812705901616,0.9662144475308276,#N/A,#N/A,#N/A,#N/A,#N/A,0.5094036513382798,#N/A,#N/A,0.5690616094526391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8189602978425643,#N/A,64.91004093729069,#N/A,#N/A,#N/A,#N/A,1.0435777825603916,#N/A,0.4743167154954887,#N/A,#N/A
"Vineland-Bridgeton, NJ",157619,#N/A,#N/A,#N/A,#N/A,3.9208471059961045,#N/A,#N/A,#N/A,#N/A,#N/A,1.008761634066959,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.294260209746287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.9413903146194305,#N/A,54.40333969889417,#N/A,#N/A,#N/A,0.06344412792873956,#N/A,#N/A,#N/A,#N/A,#N/A
